molecule_chembl_id,type,relation,value,units,value_nM
CHEMBL2048672,IC50,=,9.0,nM,9.0
CHEMBL2048673,IC50,=,9.0,nM,9.0
CHEMBL2048674,IC50,=,13.0,nM,13.0
CHEMBL2048675,IC50,=,30.0,nM,30.0
CHEMBL2048676,IC50,=,3.0,nM,3.0
CHEMBL2048677,IC50,=,3.0,nM,3.0
CHEMBL2048678,IC50,=,3.0,nM,3.0
CHEMBL2048679,IC50,=,8.0,nM,8.0
CHEMBL2048680,IC50,=,2.0,nM,2.0
CHEMBL2048681,IC50,=,3.0,nM,3.0
CHEMBL2048682,IC50,=,3.0,nM,3.0
CHEMBL2048683,IC50,=,7.0,nM,7.0
CHEMBL2048684,IC50,=,2.0,nM,2.0
CHEMBL2048685,IC50,=,2.0,nM,2.0
CHEMBL2048912,IC50,>,10000.0,nM,10000.0
CHEMBL2063002,IC50,=,2.17,uM,2170.0
CHEMBL2062563,IC50,=,0.13,uM,130.0
CHEMBL2062564,IC50,=,0.7,uM,700.0
CHEMBL2062565,IC50,=,1.0,uM,1000.0
CHEMBL2062575,IC50,=,2.6,uM,2600.0
CHEMBL2062577,IC50,=,1.4,uM,1400.0
CHEMBL2062581,IC50,=,0.25,uM,250.0
CHEMBL2062585,IC50,=,6.0,uM,6000.0
CHEMBL2064516,IC50,=,0.065,uM,65.0
CHEMBL2064517,IC50,=,0.13,uM,130.0
CHEMBL2064518,IC50,=,0.086,uM,86.0
CHEMBL2064519,IC50,=,0.166,uM,166.0
CHEMBL2064520,IC50,=,0.036,uM,36.0
CHEMBL2064521,IC50,=,3.162,uM,3162.0
CHEMBL1352577,IC50,=,10.0,uM,10000.0
CHEMBL40439,IC50,=,1.318,uM,1318.0
CHEMBL288064,IC50,=,0.79,uM,790.0
CHEMBL2064522,IC50,=,0.172,uM,172.0
CHEMBL2064531,IC50,=,0.176,uM,176.0
CHEMBL2064532,IC50,=,0.022,uM,22.0
CHEMBL2064533,IC50,=,0.039,uM,39.0
CHEMBL2064515,IC50,=,0.316,uM,316.0
CHEMBL2064534,IC50,<,0.005,uM,5.0
CHEMBL2064535,IC50,=,0.185,uM,185.0
CHEMBL2064536,IC50,=,0.041,uM,41.0
CHEMBL2064537,IC50,=,0.233,uM,233.0
CHEMBL2064538,IC50,=,0.758,uM,758.0
CHEMBL2064539,IC50,=,0.129,uM,129.0
CHEMBL2064628,IC50,=,227.0,nM,227.0
CHEMBL2063926,IC50,<,10.0,uM,10000.0
CHEMBL2071607,IC50,=,30.8,uM,30800.0
CHEMBL2071609,IC50,=,30.8,uM,30800.0
CHEMBL2071610,IC50,=,24.2,uM,24200.0
CHEMBL2071612,IC50,=,44.5,uM,44500.0
CHEMBL2071613,IC50,=,30.1,uM,30100.0
CHEMBL2071614,IC50,=,60.0,uM,60000.0
CHEMBL2071201,IC50,=,34.0,nM,34.0
CHEMBL361708,IC50,=,10.0,nM,10.0
CHEMBL2148053,IC50,>,10000.0,nM,10000.0
CHEMBL2158866,IC50,=,330.0,nM,330.0
CHEMBL2163999,IC50,=,23.0,uM,23000.0
CHEMBL259850,IC50,=,104.0,nM,104.0
CHEMBL102714,IC50,=,9.0,nM,9.0
CHEMBL1802358,IC50,=,0.38,uM,380.0
CHEMBL485053,IC50,>,10.0,uM,10000.0
CHEMBL269538,IC50,>,10.0,uM,10000.0
CHEMBL2178352,IC50,>,10.0,uM,10000.0
CHEMBL201511,IC50,=,71.0,nM,71.0
CHEMBL2180882,IC50,=,9.0,nM,9.0
CHEMBL2180881,IC50,=,215.0,nM,215.0
CHEMBL2177142,IC50,=,40.0,nM,40.0
CHEMBL2180878,IC50,>=,10000.0,nM,10000.0
CHEMBL2204532,IC50,>,10000.0,nM,10000.0
CHEMBL2203565,IC50,=,38.1,uM,38100.0
CHEMBL2203564,IC50,=,53.3,uM,53300.0
CHEMBL2203563,IC50,=,10.8,uM,10800.0
CHEMBL2203562,IC50,=,4.0,uM,4000.0
CHEMBL2203561,IC50,=,7.83,uM,7830.0
CHEMBL2203560,IC50,>,62.5,uM,62500.0
CHEMBL2203559,IC50,=,1.12,uM,1120.0
CHEMBL2203558,IC50,>,62.5,uM,62500.0
CHEMBL2203557,IC50,>,30.0,uM,30000.0
CHEMBL2203556,IC50,=,0.016,uM,16.0
CHEMBL2203555,IC50,=,0.098,uM,98.0
CHEMBL2203554,IC50,=,25.6,uM,25600.0
CHEMBL2203553,IC50,=,1.22,uM,1220.0
CHEMBL2203552,IC50,=,1.491,nM,1.491
CHEMBL2206666,IC50,>,10000.0,nM,10000.0
CHEMBL284861,IC50,=,1.4,uM,1400.0
CHEMBL2207940,IC50,=,25.0,uM,25000.0
CHEMBL2207939,IC50,=,27.0,uM,27000.0
CHEMBL2207938,IC50,=,77.2,uM,77200.0
CHEMBL2207947,IC50,>,100.0,uM,100000.0
CHEMBL1492321,IC50,>,100.0,uM,100000.0
CHEMBL2207946,IC50,=,47.5,uM,47500.0
CHEMBL2207945,IC50,>,100.0,uM,100000.0
CHEMBL2207944,IC50,>,100.0,uM,100000.0
CHEMBL2207943,IC50,=,480.0,uM,480000.0
CHEMBL2207942,IC50,=,830.0,uM,830000.0
CHEMBL464381,IC50,=,4.5,uM,4500.0
CHEMBL2207941,IC50,=,40.0,uM,40000.0
CHEMBL403233,IC50,=,10.2,uM,10200.0
CHEMBL2205637,IC50,>,10.0,uM,10000.0
CHEMBL2234213,IC50,>,10.0,uM,10000.0
CHEMBL2234212,IC50,>,10.0,uM,10000.0
CHEMBL2234211,IC50,>,10.0,uM,10000.0
CHEMBL2234269,IC50,>,10.0,uM,10000.0
CHEMBL2234268,IC50,>,10.0,uM,10000.0
CHEMBL2234220,IC50,>,10.0,uM,10000.0
CHEMBL2234219,IC50,>,10.0,uM,10000.0
CHEMBL2234218,IC50,>,10.0,uM,10000.0
CHEMBL2234217,IC50,>,10.0,uM,10000.0
CHEMBL2234216,IC50,>,10.0,uM,10000.0
CHEMBL2234215,IC50,>,10.0,uM,10000.0
CHEMBL2234214,IC50,>,10.0,uM,10000.0
CHEMBL605320,IC50,<,50.0,mM,50000000.0
CHEMBL2297165,IC50,<,50.0,mM,50000000.0
CHEMBL451532,IC50,=,100.0,uM,100000.0
CHEMBL449317,IC50,=,100.0,uM,100000.0
CHEMBL9352,IC50,=,45.7,uM,45700.0
CHEMBL399121,IC50,=,26.9,uM,26900.0
CHEMBL28,IC50,=,1.9,uM,1900.0
CHEMBL50,IC50,=,2.0,uM,2000.0
CHEMBL151,IC50,=,1.5,uM,1500.0
CHEMBL483842,IC50,=,2.3,uM,2300.0
CHEMBL483841,IC50,=,0.8,uM,800.0
CHEMBL464381,IC50,=,1.9,uM,1900.0
CHEMBL219346,IC50,>,5.8,uM,5800.0
CHEMBL218301,IC50,=,6.1,uM,6100.0
CHEMBL218931,IC50,>,50.0,uM,50000.0
CHEMBL464381,IC50,=,2.6,uM,2600.0
CHEMBL2313821,IC50,>,100.0,uM,100000.0
CHEMBL2314101,IC50,=,8.1,uM,8100.0
CHEMBL2313853,IC50,=,3.3,uM,3300.0
CHEMBL2313850,IC50,=,4.0,uM,4000.0
CHEMBL2313844,IC50,=,50.0,uM,50000.0
CHEMBL2314102,IC50,>,100.0,uM,100000.0
CHEMBL2312304,IC50,>,30.0,uM,30000.0
CHEMBL2312303,IC50,>,30.0,uM,30000.0
CHEMBL2312301,IC50,>,30.0,uM,30000.0
CHEMBL2312290,IC50,=,1.68,uM,1680.0
CHEMBL2312654,IC50,=,7.74,uM,7740.0
CHEMBL2312652,IC50,=,30.0,uM,30000.0
CHEMBL2312649,IC50,=,30.0,uM,30000.0
CHEMBL2312646,IC50,=,30.0,uM,30000.0
CHEMBL2312645,IC50,=,30.0,uM,30000.0
CHEMBL284861,IC50,=,1.4,uM,1400.0
CHEMBL2334798,IC50,=,67.8,uM,67800.0
CHEMBL2334797,IC50,=,71.3,uM,71300.0
CHEMBL2334796,IC50,=,81.5,uM,81500.0
CHEMBL2334795,IC50,=,23.0,uM,23000.0
CHEMBL2334794,IC50,=,37.8,uM,37800.0
CHEMBL2334793,IC50,=,27.8,uM,27800.0
CHEMBL2334792,IC50,>,100.0,uM,100000.0
CHEMBL2334791,IC50,=,73.7,uM,73700.0
CHEMBL2334790,IC50,=,76.1,uM,76100.0
CHEMBL2334789,IC50,=,73.9,uM,73900.0
CHEMBL2334788,IC50,>,100.0,uM,100000.0
CHEMBL1397048,IC50,>,100.0,uM,100000.0
CHEMBL2334787,IC50,>,100.0,uM,100000.0
CHEMBL2207940,IC50,=,25.0,uM,25000.0
CHEMBL2334786,IC50,=,42.7,uM,42700.0
CHEMBL2334785,IC50,>,100.0,uM,100000.0
CHEMBL2334784,IC50,>,100.0,uM,100000.0
CHEMBL2334783,IC50,>,100.0,uM,100000.0
CHEMBL2207938,IC50,=,77.2,uM,77200.0
CHEMBL2207946,IC50,=,47.5,uM,47500.0
CHEMBL2334782,IC50,>,100.0,uM,100000.0
CHEMBL2334781,IC50,>,100.0,uM,100000.0
CHEMBL2334780,IC50,>,100.0,uM,100000.0
CHEMBL2207945,IC50,>,100.0,uM,100000.0
CHEMBL2207944,IC50,>,100.0,uM,100000.0
CHEMBL2207943,IC50,=,480.0,uM,480000.0
CHEMBL2207942,IC50,=,830.0,uM,830000.0
CHEMBL464381,IC50,=,4.5,uM,4500.0
CHEMBL2334799,IC50,=,40.0,uM,40000.0
CHEMBL2333365,IC50,>,10000.0,nM,10000.0
CHEMBL2347053,IC50,=,13.0,nM,13.0
CHEMBL2348417,IC50,>,10000.0,nM,10000.0
CHEMBL388978,IC50,=,15.0,nM,15.0
CHEMBL2377825,IC50,=,107.0,nM,107.0
CHEMBL2386094,IC50,=,0.013,nM,0.013
CHEMBL2386093,IC50,=,0.53,nM,0.53
CHEMBL2386092,IC50,=,1.9,nM,1.9
CHEMBL2386091,IC50,=,0.59,nM,0.59
CHEMBL2386090,IC50,=,0.2,nM,0.2
CHEMBL2386089,IC50,=,11.5,nM,11.5
CHEMBL2386088,IC50,=,3.7,nM,3.7
CHEMBL368248,IC50,=,4.2,nM,4.2
CHEMBL2386275,IC50,=,114.0,nM,114.0
CHEMBL2386274,IC50,=,148.0,nM,148.0
CHEMBL2386273,IC50,=,11.2,nM,11.2
CHEMBL2386272,IC50,=,0.87,nM,0.87
CHEMBL2386112,IC50,=,5.3,nM,5.3
CHEMBL2386111,IC50,=,127.0,nM,127.0
CHEMBL2386110,IC50,=,65.9,nM,65.9
CHEMBL2386109,IC50,=,58.2,nM,58.2
CHEMBL2386108,IC50,=,17.6,nM,17.6
CHEMBL2386107,IC50,=,25.2,nM,25.2
CHEMBL2386106,IC50,=,5.3,nM,5.3
CHEMBL2386105,IC50,=,35.7,nM,35.7
CHEMBL2386104,IC50,=,82.3,nM,82.3
CHEMBL2386103,IC50,=,39.7,nM,39.7
CHEMBL2386102,IC50,=,19.8,nM,19.8
CHEMBL2386101,IC50,=,202.0,nM,202.0
CHEMBL2386100,IC50,=,404.0,nM,404.0
CHEMBL2386099,IC50,=,41.1,nM,41.1
CHEMBL2386098,IC50,=,116.0,nM,116.0
CHEMBL2386097,IC50,=,15.0,nM,15.0
CHEMBL2386096,IC50,=,4.8,nM,4.8
CHEMBL2386095,IC50,=,21.4,nM,21.4
CHEMBL489422,IC50,=,21.1,nM,21.1
CHEMBL2385543,IC50,>,30.0,uM,30000.0
CHEMBL2391127,IC50,=,1.995,uM,1995.0
CHEMBL2391124,IC50,=,0.966,uM,966.0
CHEMBL2391123,IC50,=,0.234,uM,234.0
CHEMBL2391130,IC50,=,0.225,uM,225.0
CHEMBL2391117,IC50,=,0.195,uM,195.0
CHEMBL2391131,IC50,=,0.176,uM,176.0
CHEMBL2391133,IC50,=,0.164,uM,164.0
CHEMBL2391128,IC50,=,0.164,uM,164.0
CHEMBL2390958,IC50,=,0.153,uM,153.0
CHEMBL2391126,IC50,=,0.127,uM,127.0
CHEMBL2391129,IC50,=,0.09,uM,90.0
CHEMBL2391120,IC50,=,0.086,uM,86.0
CHEMBL2391132,IC50,=,0.084,uM,84.0
CHEMBL2391099,IC50,=,0.083,uM,83.0
CHEMBL2391119,IC50,=,0.075,uM,75.0
CHEMBL2391098,IC50,=,0.056,uM,56.0
CHEMBL2391100,IC50,=,0.035,uM,35.0
CHEMBL2391125,IC50,=,0.032,uM,32.0
CHEMBL2391121,IC50,=,0.029,uM,29.0
CHEMBL2391122,IC50,=,0.027,uM,27.0
CHEMBL2391101,IC50,=,0.019,uM,19.0
CHEMBL2391102,IC50,=,0.017,uM,17.0
CHEMBL2391118,IC50,=,0.014,uM,14.0
CHEMBL2403108,IC50,>,10.0,uM,10000.0
CHEMBL2409778,IC50,>,10000.0,nM,10000.0
CHEMBL2409175,IC50,=,2.6,uM,2600.0
CHEMBL2420911,IC50,=,55.0,uM,55000.0
CHEMBL2420909,IC50,=,138.0,uM,138000.0
CHEMBL2436978,IC50,>,10000.0,nM,10000.0
CHEMBL2435289,IC50,=,35.68,uM,35680.0
CHEMBL2435287,IC50,=,40.18,uM,40180.0
CHEMBL2435286,IC50,=,42.18,uM,42180.0
CHEMBL2443026,IC50,>,10.0,nM,10.0
CHEMBL2443139,IC50,>,10.0,nM,10.0
CHEMBL2443138,IC50,>,10.0,nM,10.0
CHEMBL2443044,IC50,>,10.0,nM,10.0
CHEMBL3086065,IC50,>,50.0,uM,50000.0
CHEMBL3093034,IC50,=,13.0,nM,13.0
CHEMBL3093033,IC50,=,38.0,nM,38.0
CHEMBL3093032,IC50,=,13.0,nM,13.0
CHEMBL3093031,IC50,=,52.0,nM,52.0
CHEMBL3093054,IC50,=,25.0,nM,25.0
CHEMBL3093053,IC50,=,27.0,nM,27.0
CHEMBL3093052,IC50,=,150.0,nM,150.0
CHEMBL3093051,IC50,=,130.0,nM,130.0
CHEMBL3091545,IC50,=,8.9,nM,8.9
CHEMBL3093050,IC50,=,23.0,nM,23.0
CHEMBL3093049,IC50,=,39.0,nM,39.0
CHEMBL3093048,IC50,=,70.0,nM,70.0
CHEMBL3093047,IC50,=,200.0,nM,200.0
CHEMBL3093046,IC50,=,2200.0,nM,2200.0
CHEMBL3093045,IC50,=,9800.0,nM,9800.0
CHEMBL3093044,IC50,=,1900.0,nM,1900.0
CHEMBL3093043,IC50,=,90.0,nM,90.0
CHEMBL3093042,IC50,=,500.0,nM,500.0
CHEMBL3093041,IC50,=,8900.0,nM,8900.0
CHEMBL3093040,IC50,=,1300.0,nM,1300.0
CHEMBL3093039,IC50,=,1800.0,nM,1800.0
CHEMBL3093038,IC50,=,2400.0,nM,2400.0
CHEMBL3093037,IC50,=,2100.0,nM,2100.0
CHEMBL3093036,IC50,=,1300.0,nM,1300.0
CHEMBL3093035,IC50,=,3000.0,nM,3000.0
CHEMBL69710,IC50,=,6530.0,nM,6530.0
CHEMBL3091544,IC50,=,0.64,nM,0.64
CHEMBL3091543,IC50,=,6.5,nM,6.5
CHEMBL3091542,IC50,=,0.23,nM,0.23
CHEMBL3091541,IC50,=,0.47,nM,0.47
CHEMBL3091540,IC50,=,0.87,nM,0.87
CHEMBL3091539,IC50,=,3.2,nM,3.2
CHEMBL3091464,IC50,=,4.6,nM,4.6
CHEMBL3091538,IC50,=,2.9,nM,2.9
CHEMBL3091537,IC50,=,13.0,nM,13.0
CHEMBL3091536,IC50,=,12.0,nM,12.0
CHEMBL3091535,IC50,=,903.0,nM,903.0
CHEMBL3091534,IC50,=,791.0,nM,791.0
CHEMBL3091533,IC50,=,2466.0,nM,2466.0
CHEMBL3091532,IC50,=,430.0,nM,430.0
CHEMBL3091531,IC50,=,7.4,nM,7.4
CHEMBL3091530,IC50,=,77.0,nM,77.0
CHEMBL3091529,IC50,=,22.0,nM,22.0
CHEMBL3091547,IC50,=,27.0,nM,27.0
CHEMBL3091546,IC50,=,51.0,nM,51.0
CHEMBL3099840,IC50,=,0.83,uM,830.0
CHEMBL3099839,IC50,=,0.68,uM,680.0
CHEMBL3099838,IC50,=,1.29,uM,1290.0
CHEMBL3099837,IC50,=,0.96,uM,960.0
CHEMBL3099836,IC50,=,1.9,uM,1900.0
CHEMBL3099835,IC50,=,0.38,uM,380.0
CHEMBL3099834,IC50,=,8.84,uM,8840.0
CHEMBL3099833,IC50,=,0.46,uM,460.0
CHEMBL3099832,IC50,=,0.36,uM,360.0
CHEMBL563685,IC50,=,0.96,uM,960.0
CHEMBL563560,IC50,=,0.81,uM,810.0
CHEMBL564091,IC50,=,5.69,uM,5690.0
CHEMBL550052,IC50,=,4.89,uM,4890.0
CHEMBL388978,IC50,=,0.2,uM,200.0
CHEMBL3099842,IC50,=,7.31,uM,7310.0
CHEMBL564033,IC50,=,0.75,uM,750.0
CHEMBL564815,IC50,=,12.27,uM,12270.0
CHEMBL562709,IC50,=,3.34,uM,3340.0
CHEMBL563121,IC50,=,2.66,uM,2660.0
CHEMBL560585,IC50,=,1.09,uM,1090.0
CHEMBL355496,IC50,=,0.174,uM,174.0
CHEMBL3110144,IC50,=,0.24,uM,240.0
CHEMBL3110143,IC50,=,0.94,uM,940.0
CHEMBL3110142,IC50,=,0.44,uM,440.0
CHEMBL3110140,IC50,=,0.69,uM,690.0
CHEMBL3110139,IC50,=,1.0,uM,1000.0
CHEMBL3110138,IC50,=,1.21,uM,1210.0
CHEMBL3110135,IC50,=,0.81,uM,810.0
CHEMBL3110134,IC50,=,1.69,uM,1690.0
CHEMBL388978,IC50,=,0.072,uM,72.0
CHEMBL296586,IC50,=,23.0,nM,23.0
CHEMBL288064,IC50,=,390.0,nM,390.0
CHEMBL102714,IC50,=,9.0,nM,9.0
CHEMBL75680,IC50,=,650.0,nM,650.0
CHEMBL272629,IC50,=,25.0,nM,25.0
CHEMBL3125370,IC50,=,5.0,nM,5.0
CHEMBL3219057,IC50,>,10.0,uM,10000.0
CHEMBL3219058,IC50,>,10.0,uM,10000.0
CHEMBL3219059,IC50,>,10.0,uM,10000.0
CHEMBL3219060,IC50,>,10.0,uM,10000.0
CHEMBL3219061,IC50,>,10.0,uM,10000.0
CHEMBL3219062,IC50,>,10.0,uM,10000.0
CHEMBL3219063,IC50,>,10.0,uM,10000.0
CHEMBL3219064,IC50,>,10.0,uM,10000.0
CHEMBL3219065,IC50,>,10.0,uM,10000.0
CHEMBL3218297,IC50,=,7.77,nM,7.77
CHEMBL3133821,IC50,>,10.0,uM,10000.0
CHEMBL3263640,IC50,>,50.0,uM,50000.0
CHEMBL3290430,IC50,>,100.0,uM,100000.0
CHEMBL3290431,IC50,>,100.0,uM,100000.0
CHEMBL3290432,IC50,>,100.0,uM,100000.0
CHEMBL3290433,IC50,>,100.0,uM,100000.0
CHEMBL3290434,IC50,>,100.0,uM,100000.0
CHEMBL3290435,IC50,>,100.0,uM,100000.0
CHEMBL3290436,IC50,>,100.0,uM,100000.0
CHEMBL3290437,IC50,>,100.0,uM,100000.0
CHEMBL3290438,IC50,>,100.0,uM,100000.0
CHEMBL3290687,IC50,>,100.0,uM,100000.0
CHEMBL3290688,IC50,>,100.0,uM,100000.0
CHEMBL3290689,IC50,>,100.0,uM,100000.0
CHEMBL3290690,IC50,>,100.0,uM,100000.0
CHEMBL3290691,IC50,>,100.0,uM,100000.0
CHEMBL3290692,IC50,>,100.0,uM,100000.0
CHEMBL3290693,IC50,>,100.0,uM,100000.0
CHEMBL3290694,IC50,>,100.0,uM,100000.0
CHEMBL3290695,IC50,>,100.0,uM,100000.0
CHEMBL3290696,IC50,>,100.0,uM,100000.0
CHEMBL3290697,IC50,>,100.0,uM,100000.0
CHEMBL3290698,IC50,>,100.0,uM,100000.0
CHEMBL3290699,IC50,>,100.0,uM,100000.0
CHEMBL3298400,IC50,>,10.0,uM,10000.0
CHEMBL3298402,IC50,=,4.608,uM,4608.0
CHEMBL3298823,IC50,=,0.386,uM,386.0
CHEMBL3297762,IC50,>,10.0,uM,10000.0
CHEMBL3355482,IC50,>,100.0,uM,100000.0
CHEMBL3361128,IC50,=,2.63,uM,2630.0
CHEMBL3358802,IC50,=,8.0,uM,8000.0
CHEMBL3358803,IC50,=,10.0,uM,10000.0
CHEMBL3358804,IC50,=,40.0,uM,40000.0
CHEMBL495039,IC50,=,35.0,nM,35.0
CHEMBL3311235,IC50,=,240.0,uM,240000.0
CHEMBL3311239,IC50,=,400.0,uM,400000.0
CHEMBL3311242,IC50,=,750.0,uM,750000.0
CHEMBL388978,IC50,=,33.0,nM,33.0
CHEMBL3309990,IC50,>,10.0,uM,10000.0
CHEMBL3309995,IC50,>,10.0,uM,10000.0
CHEMBL3309997,IC50,>,10.0,uM,10000.0
CHEMBL3309998,IC50,>,10.0,uM,10000.0
CHEMBL3310151,IC50,>,10.0,uM,10000.0
CHEMBL3314140,IC50,>,30.0,uM,30000.0
CHEMBL388978,IC50,=,50.0,nM,50.0
CHEMBL3360318,IC50,=,7114.0,nM,7114.0
CHEMBL3356117,IC50,>,50.0,uM,50000.0
CHEMBL3398205,IC50,=,199.7,nM,199.7
CHEMBL3398204,IC50,=,120.6,nM,120.6
CHEMBL3398203,IC50,=,36.0,nM,36.0
CHEMBL3398202,IC50,=,13.0,nM,13.0
CHEMBL3398201,IC50,=,69.7,nM,69.7
CHEMBL3398200,IC50,=,73.6,nM,73.6
CHEMBL3398199,IC50,=,941.8,nM,941.8
CHEMBL3398198,IC50,=,327.4,nM,327.4
CHEMBL3398197,IC50,=,63.5,nM,63.5
CHEMBL3398196,IC50,=,159.3,nM,159.3
CHEMBL3398195,IC50,=,74.1,nM,74.1
CHEMBL3398194,IC50,=,204.1,nM,204.1
CHEMBL3398193,IC50,=,188.0,nM,188.0
CHEMBL3398192,IC50,=,105.4,nM,105.4
CHEMBL3398191,IC50,=,154.1,nM,154.1
CHEMBL3398190,IC50,=,477.2,nM,477.2
CHEMBL388978,IC50,=,38.0,nM,38.0
CHEMBL3401114,IC50,=,67.0,nM,67.0
CHEMBL3401115,IC50,=,17.0,nM,17.0
CHEMBL3401116,IC50,=,12.0,nM,12.0
CHEMBL3401117,IC50,=,12.0,nM,12.0
CHEMBL3401118,IC50,=,7.0,nM,7.0
CHEMBL3401119,IC50,=,19.0,nM,19.0
CHEMBL3401120,IC50,=,14.0,nM,14.0
CHEMBL3401121,IC50,=,23.0,nM,23.0
CHEMBL3401122,IC50,=,30.0,nM,30.0
CHEMBL3091536,IC50,=,12.0,nM,12.0
CHEMBL3401123,IC50,=,453.0,nM,453.0
CHEMBL3401124,IC50,=,41.0,nM,41.0
CHEMBL3401125,IC50,=,16.0,nM,16.0
CHEMBL3401125,IC50,=,32.0,nM,32.0
CHEMBL3401126,IC50,=,19.0,nM,19.0
CHEMBL3401127,IC50,=,4.9,nM,4.9
CHEMBL3401128,IC50,=,9.7,nM,9.7
CHEMBL3401129,IC50,=,4.2,nM,4.2
CHEMBL3401130,IC50,=,35.0,nM,35.0
CHEMBL3401131,IC50,=,3.7,nM,3.7
CHEMBL3401132,IC50,=,3.1,nM,3.1
CHEMBL3410112,IC50,=,140.0,nM,140.0
CHEMBL3410111,IC50,=,0.83,nM,0.83
CHEMBL3410110,IC50,=,5.9,nM,5.9
CHEMBL3410109,IC50,=,30.0,nM,30.0
CHEMBL3410108,IC50,=,24.0,nM,24.0
CHEMBL3410107,IC50,=,4.4,nM,4.4
CHEMBL3410106,IC50,=,6.8,nM,6.8
CHEMBL3410105,IC50,=,22.0,nM,22.0
CHEMBL3410104,IC50,=,7.0,nM,7.0
CHEMBL3410103,IC50,=,90.0,nM,90.0
CHEMBL3410102,IC50,=,610.0,nM,610.0
CHEMBL3410101,IC50,=,7.5,nM,7.5
CHEMBL3410100,IC50,=,74.0,nM,74.0
CHEMBL3410099,IC50,=,240.0,nM,240.0
CHEMBL3410098,IC50,=,730.0,nM,730.0
CHEMBL3410097,IC50,=,4.7,nM,4.7
CHEMBL3410096,IC50,=,2.4,nM,2.4
CHEMBL3410095,IC50,=,11.0,nM,11.0
CHEMBL3410094,IC50,=,2.4,nM,2.4
CHEMBL3410093,IC50,=,30.0,nM,30.0
CHEMBL3410092,IC50,=,0.37,nM,0.37
CHEMBL3410091,IC50,=,0.29,nM,0.29
CHEMBL3410090,IC50,=,0.45,nM,0.45
CHEMBL3410089,IC50,=,1.1,nM,1.1
CHEMBL3410088,IC50,=,37.0,nM,37.0
CHEMBL3410087,IC50,=,13.0,nM,13.0
CHEMBL3408213,IC50,=,0.69,uM,690.0
CHEMBL3426225,IC50,>,10.0,uM,10000.0
CHEMBL362558,IC50,=,0.9,nM,0.9
CHEMBL444160,IC50,=,6.8,uM,6800.0
CHEMBL1774404,IC50,=,3.0,uM,3000.0
CHEMBL3120496,IC50,=,11.6,uM,11600.0
CHEMBL3593777,IC50,=,980.0,nM,980.0
CHEMBL445813,IC50,<,200.0,nM,200.0
CHEMBL3606021,IC50,>,10.0,uM,10000.0
CHEMBL388978,IC50,=,2.62,nM,2.62
CHEMBL3623375,IC50,>,10.0,uM,10000.0
CHEMBL3629013,IC50,=,0.682,mM,682000.0
CHEMBL3632824,IC50,=,140.0,nM,140.0
CHEMBL2064535,IC50,>,1000.0,nM,1000.0
CHEMBL3652542,IC50,=,800.0,nM,800.0
CHEMBL3699446,IC50,=,2254.0,nM,2254.0
CHEMBL3661032,IC50,=,300.0,nM,300.0
CHEMBL3673983,IC50,=,232.0,nM,232.0
CHEMBL3652543,IC50,=,10.0,nM,10.0
CHEMBL3652541,IC50,=,20.0,nM,20.0
CHEMBL201511,IC50,>,1000.0,nM,1000.0
CHEMBL3652545,IC50,=,6.0,nM,6.0
CHEMBL3652540,IC50,=,13.0,nM,13.0
CHEMBL3699443,IC50,=,134.0,nM,134.0
CHEMBL3652550,IC50,=,20.0,nM,20.0
CHEMBL3652549,IC50,=,20.0,nM,20.0
CHEMBL3699445,IC50,=,208.0,nM,208.0
CHEMBL3673434,IC50,=,903.0,nM,903.0
CHEMBL3661033,IC50,=,20.0,nM,20.0
CHEMBL3673435,IC50,=,857.0,nM,857.0
CHEMBL3652547,IC50,=,30.0,nM,30.0
CHEMBL3652544,IC50,=,48.0,nM,48.0
CHEMBL3661031,IC50,=,30.0,nM,30.0
CHEMBL3699444,IC50,=,12.0,nM,12.0
CHEMBL3652543,IC50,=,83.0,nM,83.0
CHEMBL3652551,IC50,=,25.0,nM,25.0
CHEMBL3661029,IC50,=,50.0,nM,50.0
CHEMBL3673984,IC50,=,61.0,nM,61.0
CHEMBL3652548,IC50,=,300.0,nM,300.0
CHEMBL3652546,IC50,=,200.0,nM,200.0
CHEMBL3673985,IC50,=,12.0,nM,12.0
CHEMBL3661030,IC50,=,200.0,nM,200.0
CHEMBL3699446,IC50,=,3386.0,nM,3386.0
CHEMBL3735890,IC50,=,6.1,nM,6.1
CHEMBL3735506,IC50,=,18.0,nM,18.0
CHEMBL3736396,IC50,=,580.0,nM,580.0
CHEMBL3735246,IC50,=,72.0,nM,72.0
CHEMBL3736164,IC50,=,200.0,nM,200.0
CHEMBL3736449,IC50,=,40.0,nM,40.0
CHEMBL3735603,IC50,=,20.0,nM,20.0
CHEMBL3735061,IC50,=,39.0,nM,39.0
CHEMBL3735796,IC50,=,67.0,nM,67.0
CHEMBL3736215,IC50,=,112.0,nM,112.0
CHEMBL3734776,IC50,=,2.1,uM,2100.0
CHEMBL3735882,IC50,=,1.4,uM,1400.0
CHEMBL3735291,IC50,=,0.23,uM,230.0
CHEMBL3735347,IC50,=,0.49,uM,490.0
CHEMBL3734973,IC50,=,0.95,uM,950.0
CHEMBL3735579,IC50,=,0.13,uM,130.0
CHEMBL3735779,IC50,=,0.05,uM,50.0
CHEMBL3735500,IC50,=,0.21,uM,210.0
CHEMBL3736086,IC50,=,0.07,uM,70.0
CHEMBL3735529,IC50,=,0.33,uM,330.0
