molecule_chembl_id,pchembl_value,relation,type,units,value
CHEMBL1210662,,=,Activity,%,82.0
CHEMBL1210601,,=,Activity,%,68.0
CHEMBL1210600,,=,Activity,%,91.0
CHEMBL1210599,,=,Activity,%,100.0
CHEMBL1210409,,=,Activity,%,63.0
CHEMBL1210408,,=,Activity,%,82.0
CHEMBL1210407,,=,Activity,%,69.0
CHEMBL1210406,,=,Activity,%,9.0
CHEMBL1210308,,=,Activity,%,51.0
CHEMBL1210306,,=,Activity,%,72.0
CHEMBL1210240,,=,Activity,%,74.0
CHEMBL1210239,,=,Activity,%,99.0
CHEMBL1210238,,=,Activity,%,101.0
CHEMBL1210237,,=,Activity,%,97.0
CHEMBL1210173,,=,Activity,%,94.0
CHEMBL1210172,,=,Activity,%,97.0
CHEMBL1210171,,=,Activity,%,76.0
CHEMBL1210175,,=,Activity,%,18.57
CHEMBL1210406,,=,Activity,%,18.4
CHEMBL388978,8.30,=,IC50,uM,0.005
CHEMBL1210477,,>,IC50,uM,20.0
CHEMBL1210476,5.91,=,IC50,uM,1.22
CHEMBL1210406,6.77,=,IC50,uM,0.169
CHEMBL1210405,6.11,=,IC50,uM,0.781
CHEMBL1210310,6.44,=,IC50,uM,0.365
CHEMBL1210236,7.58,=,IC50,uM,0.026
CHEMBL1210175,7.80,=,IC50,uM,0.016
CHEMBL1215870,,,Activity,,
CHEMBL1215876,,,Activity,,
CHEMBL1215218,,=,INH,%,47.0
CHEMBL1215346,,=,INH,%,24.0
CHEMBL1214998,,=,Activity,%,3.0
CHEMBL1214857,,=,Activity,%,38.0
CHEMBL588573,,>,IC50,uM,100.0
CHEMBL1222474,,>,IC50,uM,100.0
CHEMBL1222565,,>,IC50,uM,100.0
CHEMBL1222990,,>,IC50,uM,100.0
CHEMBL1222992,,>,IC50,uM,100.0
CHEMBL1223203,,>,IC50,uM,100.0
CHEMBL1223204,,,IC50,,
CHEMBL1223207,,,IC50,,
CHEMBL225519,6.66,=,IC50,nM,220.0
CHEMBL1241578,,=,INH,%,9.0
CHEMBL1081312,,=,INH,%,10.0
CHEMBL1233882,,=,INH,%,5.0
CHEMBL1233881,,=,INH,%,3.0
CHEMBL1241674,,=,INH,%,18.0
CHEMBL1230790,,=,INH,%,10.0
CHEMBL1234815,,=,INH,%,1.0
CHEMBL6291,7.42,=,IC50,nM,38.0
CHEMBL6291,,=,INH,%,5.0
CHEMBL413,,=,INH,%,89.0
CHEMBL50,,=,INH,%,30.0
CHEMBL98350,,=,INH,%,53.0
CHEMBL428496,,=,INH,%,85.0
CHEMBL278041,,=,INH,%,61.0
CHEMBL10,,=,INH,%,66.0
CHEMBL35482,,=,INH,%,101.0
CHEMBL105442,,=,INH,%,83.0
CHEMBL34704,,=,INH,%,105.0
CHEMBL28324,,=,INH,%,38.0
CHEMBL34241,,=,INH,%,13.0
CHEMBL38380,,=,INH,%,90.0
CHEMBL559147,,=,INH,%,92.0
CHEMBL104264,,=,INH,%,107.0
CHEMBL7463,,=,INH,%,50.0
CHEMBL270875,,=,INH,%,46.0
CHEMBL266487,,=,INH,%,49.0
CHEMBL291725,,=,INH,%,109.0
CHEMBL269264,,=,INH,%,21.0
CHEMBL421565,,=,INH,%,42.0
CHEMBL302449,,=,INH,%,33.0
CHEMBL16958,,=,INH,%,84.0
CHEMBL608532,,=,INH,%,39.0
CHEMBL1242366,,=,INH,%,83.0
CHEMBL361708,8.00,=,IC50,uM,0.01
CHEMBL296586,7.64,=,IC50,uM,0.023
CHEMBL50894,8.40,=,IC50,uM,0.004
CHEMBL336961,7.75,=,IC50,uM,0.018
CHEMBL126077,7.66,=,IC50,uM,0.022
CHEMBL284861,5.70,=,IC50,uM,2.0
CHEMBL288064,6.41,=,IC50,uM,0.39
CHEMBL1080901,9.24,=,IC50,uM,0.00058
CHEMBL412142,8.15,=,IC50,uM,0.007
CHEMBL259850,6.98,=,IC50,uM,0.104
CHEMBL103055,7.75,=,IC50,uM,0.018
CHEMBL337642,7.47,=,IC50,uM,0.034
CHEMBL1241659,7.44,=,IC50,uM,0.036
CHEMBL7463,6.72,=,IC50,uM,0.19
CHEMBL6291,8.52,=,IC50,uM,0.003
CHEMBL156987,6.80,=,IC50,uM,0.16
CHEMBL326705,6.55,=,IC50,uM,0.28
CHEMBL405759,7.52,=,IC50,uM,0.03
CHEMBL306865,7.80,=,IC50,uM,0.016
CHEMBL142711,6.00,=,IC50,uM,1.0
CHEMBL483847,,=,INH,%,0.0
CHEMBL941,,=,INH,%,0.0
CHEMBL124660,,>,Kd,uM,10.0
CHEMBL608533,5.75,=,Kd,nM,1800.0
CHEMBL576982,,>,Kd,uM,10.0
CHEMBL603469,,>,Kd,uM,10.0
CHEMBL1336,,>,Kd,uM,10.0
CHEMBL535,,>,Kd,uM,10.0
CHEMBL1240703,,>,Kd,uM,10.0
CHEMBL1254896,,=,INH,%,27.0
CHEMBL1254486,,,INH,,
CHEMBL1254986,,,INH,,
CHEMBL1254985,,,INH,,
CHEMBL1254897,,,INH,,
CHEMBL1254812,,,INH,,
CHEMBL1254811,,,INH,,
CHEMBL1254810,,,INH,,
CHEMBL1254728,,,INH,,
CHEMBL1254727,,,INH,,
CHEMBL1254644,,,INH,,
CHEMBL1254643,,,INH,,
CHEMBL1254569,,,INH,,
CHEMBL1254568,,,INH,,
CHEMBL1254487,,,INH,,
CHEMBL296586,,=,INH,%,30.0
CHEMBL102714,,=,INH,%,50.0
CHEMBL1253977,,,INH,,
CHEMBL1253891,,,INH,,
CHEMBL1253890,,,INH,,
CHEMBL1253809,,,INH,,
CHEMBL1253808,,,INH,,
CHEMBL1255070,,,INH,,
CHEMBL1255069,,,INH,,
CHEMBL1254896,,,INH,,
CHEMBL102714,7.04,=,IC50,nM,92.0
CHEMBL1254896,7.28,=,IC50,nM,53.0
CHEMBL102714,,=,INH,%,22.0
CHEMBL1254896,,=,INH,%,27.0
CHEMBL102714,,,INH,,
CHEMBL1254896,,,INH,,
CHEMBL102714,,,INH,,
CHEMBL1254896,,,INH,,
CHEMBL102714,,=,INH,%,55.0
CHEMBL1254896,,=,INH,%,270.0
CHEMBL102714,,,INH,,
CHEMBL1254896,,,INH,,
CHEMBL379300,,=,INH,%,92.0
CHEMBL1254209,,=,INH,%,67.0
CHEMBL577784,,=,INH,%,69.0
CHEMBL1254007,,>,IC50,nM,10000.0
CHEMBL1258913,,>,IC50,uM,10.0
CHEMBL1272116,5.02,=,IC50,uM,9.6
CHEMBL1272171,,>,IC50,uM,10.0
CHEMBL496862,,=,INH,%,82.0
CHEMBL500435,,=,INH,%,1.0
CHEMBL1272078,,=,INH,%,5.0
CHEMBL1272128,,=,INH,%,124.0
CHEMBL1272289,,=,INH,%,114.0
CHEMBL1271471,,=,INH,%,56.0
CHEMBL1270230,5.86,=,IC50,uM,1.39
CHEMBL1271441,,<,IC50,nM,100.0
CHEMBL1270324,,<,IC50,nM,100.0
CHEMBL1276179,,=,INH,%,35.0
CHEMBL1288160,,=,Inihibition,%,13.0
CHEMBL1630431,5.86,=,IC50,nM,1378.0
CHEMBL1630432,,,IC50,,
CHEMBL1630433,,,IC50,,
CHEMBL1630434,7.97,=,IC50,nM,10.8
CHEMBL1630435,,,IC50,,
CHEMBL1630436,5.62,=,IC50,nM,2400.0
CHEMBL1630437,,,IC50,,
CHEMBL1630438,5.33,=,IC50,nM,4700.0
CHEMBL1630439,,,IC50,,
CHEMBL1630440,,,IC50,,
CHEMBL1486850,,,IC50,,
CHEMBL1630441,,,IC50,,
CHEMBL1630442,6.67,=,IC50,nM,214.0
CHEMBL1630443,,,IC50,,
CHEMBL1630444,,,IC50,,
CHEMBL1630445,6.58,=,IC50,nM,263.0
CHEMBL1630446,6.95,=,IC50,nM,113.0
CHEMBL1630447,,,IC50,,
CHEMBL1630448,6.27,=,IC50,nM,537.0
CHEMBL1589102,,,IC50,,
CHEMBL1630449,5.61,=,IC50,nM,2456.0
CHEMBL1630450,,,IC50,,
CHEMBL1630451,6.49,=,IC50,nM,325.0
CHEMBL1630452,7.77,=,IC50,nM,17.0
CHEMBL1643,,,IC50,,
CHEMBL1290815,,,IC50,,
CHEMBL1630453,5.70,=,IC50,nM,1975.0
CHEMBL1288549,6.86,=,IC50,nM,138.0
CHEMBL1630454,,,IC50,,
CHEMBL1630455,5.90,=,IC50,nM,1270.0
CHEMBL1630456,,,IC50,,
CHEMBL1630457,,,IC50,,
CHEMBL1630458,5.55,=,IC50,nM,2810.0
CHEMBL1630459,,,IC50,,
CHEMBL326531,5.08,=,IC50,nM,8400.0
CHEMBL1630460,6.01,=,IC50,nM,980.0
CHEMBL1630461,,>,IC50,nM,1000.0
CHEMBL1630462,6.20,=,IC50,nM,632.0
CHEMBL1444124,,>,IC50,nM,1000.0
CHEMBL1630463,,>,IC50,nM,1000.0
CHEMBL1630464,6.36,=,IC50,nM,439.0
CHEMBL1630465,,>,IC50,nM,1000.0
CHEMBL1630466,6.61,=,IC50,nM,247.0
CHEMBL1630467,6.68,=,IC50,nM,209.0
CHEMBL1630468,,>,IC50,nM,1000.0
CHEMBL1630469,,>,IC50,nM,1000.0
CHEMBL1630470,,>,IC50,nM,1000.0
CHEMBL1630471,,>,IC50,nM,1000.0
CHEMBL1630472,,>,IC50,nM,1000.0
CHEMBL1630473,,>,IC50,nM,1000.0
CHEMBL1630474,6.07,=,IC50,nM,855.0
CHEMBL1630475,6.17,=,IC50,nM,671.0
CHEMBL1630476,,>,IC50,nM,1000.0
CHEMBL1630477,6.14,=,IC50,nM,719.0
CHEMBL1630478,6.09,=,IC50,nM,811.0
CHEMBL1630479,,>,IC50,nM,1000.0
CHEMBL1630480,,>,IC50,nM,1000.0
CHEMBL1630481,,>,IC50,nM,1000.0
CHEMBL1630482,6.27,=,IC50,nM,534.0
CHEMBL1630483,7.28,=,IC50,nM,53.0
CHEMBL1630484,6.09,=,IC50,nM,805.0
CHEMBL1630485,,>,IC50,nM,1000.0
CHEMBL1630486,6.50,=,IC50,nM,314.0
CHEMBL1629721,,>,IC50,nM,1000.0
CHEMBL1630487,7.75,=,IC50,nM,18.0
CHEMBL1630488,8.15,=,IC50,nM,7.0
CHEMBL1630489,6.18,=,IC50,nM,662.0
CHEMBL1630490,6.15,=,IC50,nM,710.0
CHEMBL1630431,,=,INH,%,71.5
CHEMBL1630432,,=,INH,%,33.9
CHEMBL1630433,,=,INH,%,48.5
CHEMBL1630434,,=,INH,%,100.0
CHEMBL1630435,,=,INH,%,49.4
CHEMBL1630436,,=,INH,%,71.3
CHEMBL1630437,,=,INH,%,34.8
CHEMBL1630438,,=,INH,%,75.0
CHEMBL1630439,,=,INH,%,35.2
CHEMBL1630440,,=,INH,%,36.9
CHEMBL1486850,,=,INH,%,47.6
CHEMBL1630441,,=,INH,%,43.2
CHEMBL1630442,,=,INH,%,81.9
CHEMBL1630443,,=,INH,%,45.4
CHEMBL1630444,,=,INH,%,43.0
CHEMBL1630445,,=,INH,%,90.2
CHEMBL1630446,,=,INH,%,100.0
CHEMBL1630447,,=,INH,%,35.5
CHEMBL1630448,,=,INH,%,90.4
CHEMBL1589102,,=,INH,%,56.2
CHEMBL1630449,,=,INH,%,71.8
CHEMBL1630450,,=,INH,%,37.9
CHEMBL1630451,,=,INH,%,96.9
CHEMBL1630452,,=,INH,%,100.0
CHEMBL1643,,=,INH,%,33.3
CHEMBL1290815,,=,INH,%,37.6
CHEMBL1630453,,=,INH,%,75.5
CHEMBL1288549,,=,INH,%,94.4
CHEMBL1630454,,=,INH,%,45.5
CHEMBL1630455,,=,INH,%,91.4
CHEMBL1630456,,=,INH,%,33.1
CHEMBL1630457,,=,INH,%,42.2
CHEMBL1630458,,=,INH,%,89.9
CHEMBL1630459,,=,INH,%,38.6
CHEMBL326531,,=,INH,%,76.8
CHEMBL1644615,,=,INH,%,7.0
CHEMBL1644642,,=,INH,%,13.0
CHEMBL1644639,,=,INH,%,15.0
CHEMBL1644618,,=,INH,%,38.0
CHEMBL1644620,,=,INH,%,73.0
CHEMBL1644619,,=,INH,%,81.0
CHEMBL1644616,,=,INH,%,90.0
CHEMBL1641799,,=,INH,%,10.0
CHEMBL1641990,,=,Activity,%,78.0
CHEMBL1641989,,=,Activity,%,100.0
CHEMBL1641992,,=,Activity,%,100.0
CHEMBL1641799,,=,INH,%,10.0
CHEMBL1650951,8.52,=,IC50,nM,3.0
CHEMBL2012519,,>,IC50,uM,10.0
CHEMBL1651521,,>,IC50,uM,10.0
CHEMBL1236782,,=,INH,%,27.0
CHEMBL1650131,,=,INH,%,47.0
CHEMBL322970,7.05,=,IC50,uM,0.09
CHEMBL1669585,6.11,=,IC50,uM,0.78
CHEMBL1669586,6.17,=,IC50,uM,0.67
CHEMBL1669587,5.39,=,IC50,uM,4.08
CHEMBL1669588,5.65,=,IC50,uM,2.26
CHEMBL1668411,4.75,=,IC50,uM,18.0
CHEMBL1668418,,>,IC50,uM,100.0
CHEMBL1615025,,,INH,,
CHEMBL1682335,5.69,=,Ki,uM,2.026
CHEMBL1682336,,>,Ki,uM,5.45
CHEMBL1682337,5.28,=,Ki,uM,5.216
CHEMBL1682338,5.46,=,Ki,uM,3.466
CHEMBL1682339,5.89,=,Ki,uM,1.298
CHEMBL1682340,6.05,=,Ki,uM,0.891
CHEMBL1682341,6.27,=,Ki,uM,0.542
CHEMBL1682342,6.35,=,Ki,uM,0.446
CHEMBL1682343,6.28,=,Ki,uM,0.528
CHEMBL1682344,6.35,=,Ki,uM,0.448
CHEMBL1682345,7.41,=,Ki,uM,0.039
CHEMBL1682346,6.58,=,Ki,uM,0.265
CHEMBL1682347,7.35,=,Ki,uM,0.045
CHEMBL1682348,7.64,=,Ki,uM,0.023
CHEMBL1682349,6.71,=,Ki,uM,0.197
CHEMBL1682350,7.04,=,Ki,uM,0.091
CHEMBL1682351,7.58,=,Ki,uM,0.026
CHEMBL1682352,7.16,=,Ki,uM,0.07
CHEMBL1682353,7.16,=,Ki,uM,0.07
CHEMBL1682354,7.32,=,Ki,uM,0.048
CHEMBL1682355,7.80,=,Ki,uM,0.016
CHEMBL1682356,7.55,=,Ki,uM,0.028
CHEMBL1682357,6.24,=,Ki,uM,0.572
CHEMBL1682358,6.35,=,Ki,uM,0.45
CHEMBL1682359,5.60,=,Ki,uM,2.53
CHEMBL1681795,5.37,=,Ki,uM,4.272
CHEMBL1682360,5.42,=,Ki,uM,3.81
CHEMBL1682540,6.85,=,Ki,uM,0.141
CHEMBL1682541,8.00,=,Ki,uM,0.01
CHEMBL1682542,5.54,=,Ki,uM,2.861
CHEMBL1682543,5.35,=,Ki,uM,4.472
CHEMBL1682544,5.41,=,Ki,uM,3.925
CHEMBL1682545,6.54,=,Ki,uM,0.289
CHEMBL1682546,,>,Ki,uM,5.45
CHEMBL1682547,,>,Ki,uM,5.45
CHEMBL1682548,,>,Ki,uM,5.45
CHEMBL1682549,5.47,=,Ki,uM,3.402
CHEMBL1682550,5.58,=,Ki,uM,2.611
CHEMBL1682551,,,Ki,,
CHEMBL1682552,8.00,=,Ki,uM,0.01
CHEMBL1682553,7.77,=,Ki,uM,0.017
CHEMBL1682554,7.72,=,Ki,uM,0.019
CHEMBL1682555,6.92,=,Ki,uM,0.121
CHEMBL1682556,6.19,=,Ki,uM,0.642
CHEMBL1682557,,>,Ki,uM,5.45
CHEMBL1682558,,>,Ki,uM,5.45
CHEMBL1682559,,>,Ki,uM,5.45
CHEMBL1682560,,>,Ki,uM,5.45
CHEMBL1684543,,=,INH,%,97.0
CHEMBL1684543,,=,INH,%,95.0
CHEMBL1684654,,=,INH,%,97.0
CHEMBL1684654,,=,INH,%,69.0
CHEMBL1684662,,=,INH,%,102.0
CHEMBL1684662,,=,INH,%,83.0
CHEMBL1684525,,=,INH,%,104.0
CHEMBL1684525,,=,INH,%,69.0
CHEMBL501724,7.76,=,IC50,nM,17.2
CHEMBL1682837,,>,IC50,nM,894.0
CHEMBL1682838,7.30,=,IC50,nM,50.1
CHEMBL1682839,7.21,=,IC50,nM,62.0
CHEMBL1682840,6.63,=,IC50,nM,233.0
CHEMBL1682841,,>,IC50,nM,592.0
CHEMBL1682842,7.76,=,IC50,nM,17.4
CHEMBL1682843,,>,IC50,nM,401.0
CHEMBL1682844,,>,IC50,nM,731.0
CHEMBL1682845,,>,IC50,nM,252.0
CHEMBL1682846,,>,IC50,nM,260.0
CHEMBL1682847,6.88,=,IC50,nM,133.0
CHEMBL1682848,7.08,=,IC50,nM,84.1
CHEMBL1682849,7.29,=,IC50,nM,51.0
CHEMBL1682850,8.07,=,IC50,nM,8.5
CHEMBL1682851,8.21,=,IC50,nM,6.1
CHEMBL1682852,7.20,=,IC50,nM,62.8
CHEMBL501724,,>,IC50,nM,5280.0
CHEMBL1682837,,>,IC50,nM,10000.0
CHEMBL1682838,5.66,=,IC50,nM,2210.0
CHEMBL1682839,,>,IC50,nM,910.0
CHEMBL1682840,,>,IC50,nM,5040.0
CHEMBL1682841,,>,IC50,nM,10000.0
CHEMBL1682842,6.10,=,IC50,nM,800.0
CHEMBL1682843,,>,IC50,nM,9000.0
CHEMBL1682844,,>,IC50,nM,10000.0
CHEMBL1682845,,>,IC50,nM,9000.0
CHEMBL1682846,,>,IC50,nM,10000.0
CHEMBL1682847,5.77,=,IC50,nM,1690.0
CHEMBL1682848,5.63,=,IC50,nM,2320.0
CHEMBL1682849,5.49,=,IC50,nM,3210.0
CHEMBL1682850,6.21,=,IC50,nM,610.0
CHEMBL1682851,6.08,=,IC50,nM,840.0
CHEMBL1682852,5.82,=,IC50,nM,1530.0
CHEMBL1682853,6.94,=,IC50,nM,115.0
CHEMBL1682853,5.33,=,IC50,nM,4640.0
CHEMBL1682017,,=,INH,%,25.0
CHEMBL1684800,,=,INH,%,1.4
CHEMBL1684800,8.56,=,IC50,nM,2.73
CHEMBL1448,4.11,=,IC50,uM,77.5
CHEMBL1738841,,,INH,,
CHEMBL1761791,7.35,=,IC50,nM,45.0
CHEMBL1765781,,>,Ki,uM,1.0
CHEMBL1765740,,>,IC50,nM,25118.0
CHEMBL1738742,,=,INH,%,54.0
CHEMBL14762,,=,INH,%,25.0
CHEMBL1771411,,=,Activity,%,99.0
CHEMBL1771411,,=,Activity,%,94.0
CHEMBL6291,,=,INH,%,95.0
CHEMBL1738758,,>,IC50,uM,10.0
CHEMBL1644616,,=,INH,%,28.0
CHEMBL1088752,,,INH,,
CHEMBL102953,5.30,=,IC50,uM,5.0
CHEMBL143090,5.60,=,IC50,uM,2.5
CHEMBL140061,6.00,=,IC50,uM,1.0
CHEMBL142826,6.30,=,IC50,uM,0.5
CHEMBL142824,5.60,=,IC50,uM,2.5
CHEMBL413032,5.60,=,IC50,uM,2.5
CHEMBL103009,6.00,=,IC50,uM,1.0
CHEMBL106072,5.70,=,IC50,uM,2.0
CHEMBL1801611,5.52,=,IC50,uM,3.0
CHEMBL1801612,4.00,=,IC50,uM,100.0
CHEMBL1801613,4.00,=,IC50,uM,100.0
CHEMBL1801614,,>,IC50,uM,10.0
CHEMBL1801615,,>,IC50,uM,100.0
CHEMBL1801616,,>,IC50,uM,10.0
CHEMBL1801617,,>,IC50,uM,100.0
CHEMBL1801618,,>,IC50,uM,100.0
CHEMBL1801619,,>,IC50,uM,100.0
CHEMBL1801620,4.30,=,IC50,uM,50.0
CHEMBL1801621,,>,IC50,uM,100.0
CHEMBL1801622,5.82,=,IC50,uM,1.5
CHEMBL1801623,5.82,=,IC50,uM,1.5
CHEMBL105348,5.30,=,IC50,uM,5.0
CHEMBL1800091,5.30,=,IC50,uM,5.0
CHEMBL1801624,5.22,=,IC50,uM,6.0
CHEMBL1801625,5.70,=,IC50,uM,2.0
CHEMBL1801626,6.00,=,IC50,uM,1.0
CHEMBL1801627,6.00,=,IC50,uM,1.0
CHEMBL1801628,6.30,=,IC50,uM,0.5
CHEMBL1801629,5.60,=,IC50,uM,2.5
CHEMBL1801630,,>,IC50,uM,50.0
CHEMBL1801631,4.87,=,IC50,uM,13.4
CHEMBL1801632,5.35,=,IC50,uM,4.47
CHEMBL1801633,7.33,=,IC50,uM,0.047
CHEMBL1801634,,>,IC50,uM,10.0
CHEMBL1801635,6.24,=,IC50,uM,0.58
CHEMBL1801636,6.05,=,IC50,uM,0.89
CHEMBL1801637,8.30,=,IC50,uM,0.005
CHEMBL1801632,,,INH,,
CHEMBL1801636,,,INH,,
CHEMBL1801633,,,INH,,
CHEMBL1801635,,,INH,,
CHEMBL1801637,,,INH,,
CHEMBL1801636,,,Activity,,
CHEMBL1801637,,,Activity,,
CHEMBL1234833,,=,Activity,%,63.0
CHEMBL105712,4.30,=,IC50,uM,50.0
CHEMBL1809107,6.30,=,pIC50,,6.3
CHEMBL1738951,6.90,=,pIC50,,6.9
CHEMBL1738953,6.90,=,pIC50,,6.9
CHEMBL1809108,5.60,=,pIC50,,5.6
CHEMBL1809113,8.30,=,pIC50,,8.3
CHEMBL1809114,8.20,=,pIC50,,8.2
CHEMBL1809115,8.00,=,pIC50,,8.0
CHEMBL1809116,8.00,=,pIC50,,8.0
CHEMBL1809117,7.90,=,pIC50,,7.9
CHEMBL1809118,7.00,=,pIC50,,7.0
CHEMBL1809119,6.90,=,pIC50,,6.9
CHEMBL1809120,6.80,=,pIC50,,6.8
CHEMBL1809121,6.50,=,pIC50,,6.5
CHEMBL1809122,6.50,=,pIC50,,6.5
CHEMBL1809107,7.20,=,pIC50,,7.2
CHEMBL1738952,6.80,=,pIC50,,6.8
CHEMBL1809109,7.70,=,pIC50,,7.7
CHEMBL1809110,7.90,=,pIC50,,7.9
CHEMBL1809111,6.60,=,pIC50,,6.6
CHEMBL1809112,5.00,=,pIC50,,5.0
CHEMBL1809107,5.90,=,pIC50,,5.9
CHEMBL1809108,,<,pIC50,,4.0
CHEMBL1809109,,<,pIC50,,4.0
CHEMBL1809110,6.40,=,pIC50,,6.4
CHEMBL1809111,,<,pIC50,,4.0
CHEMBL1809112,,<,pIC50,,4.0
CHEMBL1809113,7.10,=,pIC50,,7.1
CHEMBL1809114,6.20,=,pIC50,,6.2
CHEMBL1809115,6.20,=,pIC50,,6.2
CHEMBL1809116,5.40,=,pIC50,,5.4
CHEMBL1809117,6.50,=,pIC50,,6.5
CHEMBL1809118,5.40,=,pIC50,,5.4
CHEMBL1809119,5.50,=,pIC50,,5.5
CHEMBL1809120,5.30,=,pIC50,,5.3
CHEMBL1809121,5.20,=,pIC50,,5.2
CHEMBL1809122,5.10,=,pIC50,,5.1
CHEMBL1813604,,=,INH,%,18.0
CHEMBL1813606,,=,INH,%,71.0
CHEMBL1813607,,=,INH,%,60.0
CHEMBL1813608,,=,INH,%,95.0
CHEMBL1813609,,=,INH,%,58.0
CHEMBL1813610,,=,INH,%,78.0
CHEMBL1813611,,=,INH,%,42.0
CHEMBL1813612,,=,INH,%,89.0
CHEMBL1813613,,=,INH,%,41.0
CHEMBL1813614,,=,INH,%,41.0
CHEMBL1813615,,=,INH,%,4.0
CHEMBL1813617,,=,INH,%,23.0
CHEMBL1813618,,=,INH,%,55.0
CHEMBL1813619,,=,INH,%,73.0
CHEMBL1813620,,=,INH,%,1.0
CHEMBL1813621,,=,INH,%,66.0
CHEMBL1813622,,=,INH,%,46.0
CHEMBL1813623,,=,INH,%,81.0
CHEMBL1813624,,=,INH,%,61.0
CHEMBL1813625,,=,INH,%,45.0
CHEMBL1813627,,=,INH,%,17.0
CHEMBL1813628,,=,INH,%,58.0
CHEMBL1813630,,=,INH,%,2.0
CHEMBL1813777,,=,INH,%,17.0
CHEMBL1813778,,=,INH,%,13.0
CHEMBL1813779,,=,INH,%,0.0
CHEMBL1813780,,=,INH,%,-3.0
CHEMBL1813781,,=,INH,%,8.0
CHEMBL1813782,,=,INH,%,8.0
CHEMBL1813784,,=,INH,%,-6.0
CHEMBL1813785,,=,INH,%,1.0
CHEMBL1813786,,=,INH,%,3.0
CHEMBL1813787,,=,INH,%,10.0
CHEMBL1813788,,=,INH,%,9.0
CHEMBL1813789,,=,INH,%,31.0
CHEMBL1813790,,=,INH,%,29.0
CHEMBL1813791,,=,INH,%,11.0
CHEMBL1813792,,=,INH,%,3.0
CHEMBL1813793,,=,INH,%,14.0
CHEMBL1813795,,=,INH,%,12.0
CHEMBL1813796,,=,INH,%,41.0
CHEMBL1813797,,=,INH,%,7.0
CHEMBL1813798,,=,INH,%,16.0
CHEMBL1813799,,=,INH,%,14.0
CHEMBL1813800,,=,INH,%,17.0
CHEMBL1813801,,=,INH,%,6.0
CHEMBL1813802,,=,INH,%,4.0
CHEMBL1813803,,=,INH,%,9.0
CHEMBL1813804,,=,INH,%,13.0
CHEMBL1813805,,=,INH,%,36.0
CHEMBL1813806,,=,INH,%,86.0
CHEMBL1813807,,=,INH,%,52.0
CHEMBL104264,,=,INH,%,10.0
CHEMBL226345,,=,INH,%,57.0
CHEMBL1650061,,=,INH,%,55.0
CHEMBL389685,,=,INH,%,21.0
CHEMBL86795,,=,INH,%,35.0
CHEMBL194009,,=,INH,%,92.0
CHEMBL1331627,,=,INH,%,34.0
CHEMBL1817865,,=,INH,%,59.0
CHEMBL1817866,,=,INH,%,41.0
CHEMBL1817867,,=,INH,%,66.0
CHEMBL1817868,,=,INH,%,19.0
CHEMBL1817869,,=,INH,%,34.0
CHEMBL292785,,=,INH,%,19.0
CHEMBL1817870,,=,INH,%,22.0
CHEMBL1605296,,=,INH,%,19.0
CHEMBL354676,,=,INH,%,11.0
CHEMBL1817871,,=,INH,%,23.0
CHEMBL38688,,=,INH,%,13.0
CHEMBL359554,7.72,=,Ki,nM,19.0
CHEMBL1822054,,=,Activity,%,81.0
CHEMBL1824331,,=,INH,%,12.0
CHEMBL1824332,,=,INH,%,69.0
CHEMBL1824332,,=,INH,%,18.0
CHEMBL259850,,=,INH,%,55.0
CHEMBL259850,,=,INH,%,20.0
CHEMBL1824333,,=,INH,%,57.0
CHEMBL1824333,,=,INH,%,24.0
CHEMBL1824334,,=,INH,%,82.0
CHEMBL1824334,,=,INH,%,24.0
CHEMBL1824536,,=,INH,%,75.0
CHEMBL1824536,,=,INH,%,31.0
CHEMBL1824537,,=,INH,%,91.0
CHEMBL1824537,,=,INH,%,32.0
CHEMBL1824538,,=,INH,%,79.0
CHEMBL1824538,,=,INH,%,40.0
CHEMBL1824539,,=,INH,%,101.0
CHEMBL1824539,,=,INH,%,42.0
CHEMBL259850,,=,IC50,mM,0.33
CHEMBL1824539,,=,IC50,mM,1.43
CHEMBL1824540,,=,IC50,mM,3.64
CHEMBL1824334,,=,IC50,mM,0.51
CHEMBL1824332,,=,IC50,mM,0.14
CHEMBL1824331,7.01,=,IC50,nM,98.0
CHEMBL215205,,=,Activity,%,64.0
CHEMBL1822146,,=,INH,%,5.0
CHEMBL50498,5.89,=,IC50,uM,1.3
CHEMBL1830587,,=,Activity,%,142.0
CHEMBL1836724,,=,INH,%,50.5
CHEMBL1836641,,=,INH,%,56.5
CHEMBL1834109,5.92,=,IC50,nM,1200.0
CHEMBL1834110,6.22,=,IC50,nM,600.0
CHEMBL1834111,6.18,=,IC50,nM,660.0
CHEMBL1834112,5.68,=,IC50,nM,2100.0
CHEMBL1834113,6.36,=,IC50,nM,440.0
CHEMBL1834114,7.35,=,IC50,nM,45.0
CHEMBL1834115,6.54,=,IC50,nM,290.0
CHEMBL1834116,5.47,=,IC50,nM,3400.0
CHEMBL1834117,7.35,=,IC50,nM,45.0
CHEMBL1834118,7.33,=,IC50,nM,47.0
CHEMBL1834119,7.00,=,IC50,nM,100.0
CHEMBL1834120,6.72,=,IC50,nM,190.0
CHEMBL1834121,6.96,=,IC50,nM,110.0
CHEMBL1834122,4.77,=,IC50,nM,17000.0
CHEMBL1834123,7.19,=,IC50,nM,65.0
CHEMBL1834124,4.58,=,IC50,nM,26000.0
